satellite_name,frame_idx,visible_path,infrared_path,quat_w,quat_x,quat_y,quat_z,difficulty_reason_visible,difficulty_reason_infrared,subset_name
Clementine,128,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0128.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0128.png,0.22269,-0.379489,-0.26748,-0.857235,overexpose,lowsnr,subset_3
Clementine,129,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0129.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0129.png,0.222323,-0.379606,-0.267317,-0.857329,overexpose,lowsnr,subset_3
Clementine,130,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0130.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0130.png,0.221914,-0.379745,-0.267133,-0.857431,overexpose,lowsnr,subset_3
Clementine,131,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0131.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0131.png,0.22147,-0.37993,-0.266929,-0.857528,overexpose,lowsnr,subset_3
Clementine,132,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0132.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0132.png,0.220948,-0.380023,-0.266709,-0.857689,overexpose,lowsnr,subset_3
Clementine,135,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0135.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0135.png,0.219184,-0.380575,-0.265925,-0.858141,overexpose,lowsnr,subset_3
Clementine,137,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0137.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0137.png,0.217804,-0.381039,-0.265302,-0.858479,overexpose,lowsnr,subset_3
Clementine,138,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0138.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0138.png,0.217059,-0.381312,-0.26496,-0.858652,overexpose,lowsnr,subset_3
Clementine,139,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0139.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0139.png,0.21624,-0.381503,-0.264604,-0.858883,overexpose,lowsnr,subset_3
Clementine,142,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0142.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0142.png,0.21361,-0.382362,-0.263416,-0.859524,overexpose,lowsnr,subset_3
Clementine,143,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0143.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0143.png,0.212626,-0.382592,-0.262989,-0.859797,overexpose,lowsnr,subset_3
Clementine,144,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0144.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0144.png,0.211633,-0.382924,-0.262539,-0.860031,overexpose,lowsnr,subset_3
Clementine,145,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0145.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0145.png,0.21059,-0.383234,-0.262073,-0.860291,overexpose,lowsnr,subset_3
Clementine,148,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0148.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0148.png,0.20723,-0.384218,-0.26058,-0.861122,overexpose,lowsnr,subset_3
Clementine,152,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0152.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0152.png,0.20226,-0.385718,-0.258358,-0.862301,lowres,lowres,subset_4
Clementine,154,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0154.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0154.png,0.19957,-0.386519,-0.257154,-0.862929,lowres,lowres,subset_4
Clementine,155,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0155.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0155.png,0.198173,-0.386924,-0.256531,-0.863255,lowres,lowres,subset_4
Clementine,156,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0156.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0156.png,0.196771,-0.387413,-0.255887,-0.863548,lowres,lowres,subset_4
Clementine,157,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0157.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0157.png,0.195302,-0.387801,-0.255238,-0.863899,lowres,lowres,subset_4
Clementine,158,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0158.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0158.png,0.193828,-0.388271,-0.254568,-0.864217,lowres,lowres,subset_4
Clementine,159,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0159.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0159.png,0.192293,-0.388652,-0.253893,-0.864587,lowres,lowres,subset_4
Clementine,161,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0161.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0161.png,0.189208,-0.389631,-0.252489,-0.865238,lowres,lowres,subset_4
Clementine,162,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0162.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0162.png,0.187593,-0.390035,-0.251776,-0.865616,lowres,lowres,subset_4
Clementine,163,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0163.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0163.png,0.185992,-0.390556,-0.251042,-0.865939,lowres,lowres,subset_4
Clementine,164,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0164.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0164.png,0.184331,-0.390981,-0.250305,-0.866316,lowres,lowres,subset_4
Clementine,165,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0165.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0165.png,0.182685,-0.391518,-0.249547,-0.866641,lowres,lowres,subset_4
Clementine,167,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0167.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0167.png,0.179276,-0.392461,-0.248013,-0.867366,lowres,lowres,subset_4
Clementine,168,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0168.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0168.png,0.177543,-0.392947,-0.247231,-0.867726,lowres,lowres,subset_4
Clementine,170,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0170.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0170.png,0.174044,-0.39399,-0.245633,-0.868415,lowres,lowres,subset_4
Clementine,174,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0174.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0174.png,0.166798,-0.395962,-0.242355,-0.86986,lowres,lowres,subset_4
Clementine,177,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0177.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0177.png,0.161252,-0.39752,-0.239821,-0.870897,lowres,lowres,subset_4
Clementine,178,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0178.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0178.png,0.159392,-0.398063,-0.238963,-0.871227,lowres,lowres,subset_4
Clementine,179,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0179.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0179.png,0.15752,-0.398596,-0.238102,-0.871559,lowres,lowres,subset_4
Clementine,180,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0180.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0180.png,0.155592,-0.398994,-0.237254,-0.871955,lowres,lowres,subset_4
Clementine,184,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0184.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0184.png,0.148033,-0.401108,-0.233769,-0.873241,lowres,lowres,subset_4
Clementine,185,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0185.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0185.png,0.14617,-0.401713,-0.232883,-0.873514,lowres,lowres,subset_4
Clementine,187,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0187.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0187.png,0.142355,-0.402677,-0.231141,-0.874162,lowres,lowres,subset_4
Clementine,189,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0189.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0189.png,0.13857,-0.403676,-0.229395,-0.874769,lowres,lowres,subset_4
Clementine,191,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0191.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0191.png,0.134775,-0.404576,-0.227669,-0.875397,lowres,lowres,subset_4
Clementine,194,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0194.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0194.png,0.129197,-0.406038,-0.225082,-0.87623,lowres,lowres,subset_4
Clementine,196,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0196.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0196.png,0.125533,-0.406989,-0.223379,-0.876757,lowres,lowres,subset_4
Clementine,197,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0197.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0197.png,0.123708,-0.407422,-0.222541,-0.877028,lowres,lowres,subset_4
Clementine,198,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0198.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0198.png,0.121933,-0.40794,-0.221695,-0.877251,lowres,lowres,subset_4
Clementine,199,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0199.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0199.png,0.12013,-0.40834,-0.220874,-0.87752,lowres,lowres,subset_4
Clementine,201,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0201.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0201.png,0.116608,-0.409201,-0.219242,-0.878003,normal_ref,normal_ref,subset_5
Clementine,202,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0202.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0202.png,0.114902,-0.409689,-0.218426,-0.878204,normal_ref,normal_ref,subset_5
Clementine,203,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0203.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0203.png,0.113175,-0.410065,-0.217637,-0.878448,normal_ref,normal_ref,subset_5
Clementine,206,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0206.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0206.png,0.108172,-0.411267,-0.21531,-0.879091,normal_ref,normal_ref,subset_5
Clementine,207,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0207.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0207.png,0.106544,-0.411633,-0.214559,-0.879301,normal_ref,normal_ref,subset_5
Clementine,209,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0209.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0209.png,0.103428,-0.412497,-0.213064,-0.879632,normal_ref,normal_ref,subset_5
Clementine,210,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0210.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0210.png,0.101902,-0.412893,-0.212338,-0.8798,normal_ref,normal_ref,subset_5
Clementine,211,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0211.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0211.png,0.10038,-0.413223,-0.211637,-0.879989,normal_ref,normal_ref,subset_5
Clementine,212,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0212.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0212.png,0.098905,-0.413586,-0.210941,-0.880153,normal_ref,normal_ref,subset_5
Clementine,217,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0217.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0217.png,0.091992,-0.415253,-0.207679,-0.880893,normal_ref,normal_ref,subset_5
Clementine,218,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0218.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0218.png,0.090671,-0.415465,-0.207092,-0.881068,normal_ref,normal_ref,subset_5
Clementine,219,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0219.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0219.png,0.089445,-0.415812,-0.206491,-0.88117,normal_ref,normal_ref,subset_5
Clementine,220,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0220.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0220.png,0.088215,-0.416056,-0.205927,-0.881311,normal_ref,normal_ref,subset_5
Clementine,221,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0221.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0221.png,0.087073,-0.416414,-0.205354,-0.881389,normal_ref,normal_ref,subset_5
Clementine,225,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0225.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0225.png,0.08273,-0.417371,-0.203318,-0.881827,normal_ref,normal_ref,subset_5
Clementine,230,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0230.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0230.png,0.078204,-0.418348,-0.201195,-0.882264,normal_ref,normal_ref,subset_5
Clementine,231,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0231.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0231.png,0.077433,-0.418534,-0.200826,-0.882328,normal_ref,normal_ref,subset_5
Clementine,233,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0233.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0233.png,0.076049,-0.418943,-0.200133,-0.882412,normal_ref,normal_ref,subset_5
Clementine,234,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0234.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0234.png,0.075376,-0.419019,-0.199842,-0.882499,normal_ref,normal_ref,subset_5
Clementine,235,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0235.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0235.png,0.074792,-0.419195,-0.199548,-0.882532,normal_ref,normal_ref,subset_5
Clementine,237,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0237.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0237.png,0.073756,-0.419505,-0.199027,-0.882589,normal_ref,normal_ref,subset_5
Clementine,238,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0238.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0238.png,0.073284,-0.419592,-0.19881,-0.882636,normal_ref,normal_ref,subset_5
Clementine,239,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0239.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0239.png,0.072874,-0.419709,-0.198606,-0.882661,normal_ref,normal_ref,subset_5
Clementine,240,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0240.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0240.png,0.072446,-0.419661,-0.198457,-0.882752,normal_ref,normal_ref,subset_5
Clementine,241,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0241.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0241.png,0.071901,-0.419181,-0.198437,-0.883029,normal_ref,normal_ref,subset_5
Clementine,243,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0243.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0243.png,0.069741,-0.415175,-0.199174,-0.884927,normal_ref,normal_ref,subset_5
Clementine,245,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0245.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0245.png,0.066079,-0.407077,-0.200883,-0.888576,normal_ref,normal_ref,subset_5
Clementine,246,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0246.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0246.png,0.063643,-0.401432,-0.20209,-0.891045,normal_ref,normal_ref,subset_5
Clementine,247,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0247.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0247.png,0.06075,-0.394605,-0.203542,-0.893961,normal_ref,normal_ref,subset_5
Clementine,249,D:\BaiduNetdiskDownload\fire\Clementine_VisibleBatch250\images\0249.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0249.png,0.053783,-0.377886,-0.207032,-0.900804,normal_ref,normal_ref,subset_5
CubeSat - 1 RU Generic,1,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0001.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0001.png,0.806103,0.328766,-0.327928,0.366843,lowlight,lowcontrast,subset_1
CubeSat - 1 RU Generic,2,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0002.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0002.png,0.806554,0.328392,-0.328213,0.36593,lowlight,lowcontrast,subset_1
CubeSat - 1 RU Generic,3,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0003.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0003.png,0.807027,0.32798,-0.328589,0.36492,lowlight,lowcontrast,subset_1
CubeSat - 1 RU Generic,4,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0004.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0004.png,0.807472,0.32754,-0.329138,0.363833,lowlight,lowcontrast,subset_1
CubeSat - 1 RU Generic,5,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0005.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0005.png,0.808098,0.327026,-0.329493,0.362581,lowlight,lowcontrast,subset_1
CubeSat - 1 RU Generic,9,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0009.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0009.png,0.810703,0.324602,-0.331962,0.356645,lowlight,lowcontrast,subset_1
CubeSat - 1 RU Generic,10,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0010.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0010.png,0.81148,0.32388,-0.332656,0.354883,lowlight,lowcontrast,subset_1
CubeSat - 1 RU Generic,14,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0014.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0014.png,0.814964,0.320542,-0.335921,0.346761,lowlight,lowcontrast,subset_1
CubeSat - 1 RU Generic,15,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0015.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0015.png,0.815978,0.319584,-0.336762,0.344437,lowlight,lowcontrast,subset_1
CubeSat - 1 RU Generic,16,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0016.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0016.png,0.816957,0.318591,-0.337775,0.342037,lowlight,lowcontrast,subset_1
CubeSat - 1 RU Generic,17,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0017.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0017.png,0.818022,0.317543,-0.338739,0.339503,lowlight,lowcontrast,subset_1
CubeSat - 1 RU Generic,18,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0018.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0018.png,0.819113,0.316449,-0.33976,0.336863,lowlight,lowcontrast,subset_1
CubeSat - 1 RU Generic,22,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0022.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0022.png,0.823827,0.311589,-0.344202,0.325187,lowlight,lowcontrast,subset_1
CubeSat - 1 RU Generic,26,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0026.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0026.png,0.828967,0.305949,-0.34931,0.311755,lowlight,lowcontrast,subset_1
CubeSat - 1 RU Generic,28,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0028.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0028.png,0.831761,0.302822,-0.351926,0.304336,lowlight,lowcontrast,subset_1
CubeSat - 1 RU Generic,29,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0029.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0029.png,0.833174,0.301186,-0.353307,0.30047,lowlight,lowcontrast,subset_1
CubeSat - 1 RU Generic,31,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0031.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0031.png,0.835989,0.297768,-0.356277,0.292444,lowlight,lowcontrast,subset_1
CubeSat - 1 RU Generic,32,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0032.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0032.png,0.837448,0.295982,-0.35775,0.288255,lowlight,lowcontrast,subset_1
CubeSat - 1 RU Generic,33,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0033.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0033.png,0.838884,0.294148,-0.359314,0.283978,lowlight,lowcontrast,subset_1
CubeSat - 1 RU Generic,35,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0035.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0035.png,0.841887,0.290326,-0.362327,0.275058,lowlight,lowcontrast,subset_1
CubeSat - 1 RU Generic,37,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0037.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0037.png,0.844896,0.286311,-0.365458,0.265739,lowlight,lowcontrast,subset_1
CubeSat - 1 RU Generic,39,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0039.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0039.png,0.84787,0.282106,-0.368741,0.256053,lowlight,lowcontrast,subset_1
CubeSat - 1 RU Generic,40,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0040.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0040.png,0.849311,0.279933,-0.370487,0.251095,lowlight,lowcontrast,subset_1
CubeSat - 1 RU Generic,41,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0041.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0041.png,0.850819,0.277715,-0.372108,0.246002,lowlight,lowcontrast,subset_1
CubeSat - 1 RU Generic,42,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0042.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0042.png,0.852331,0.275454,-0.373718,0.240815,lowlight,lowcontrast,subset_1
CubeSat - 1 RU Generic,45,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0045.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0045.png,0.856715,0.268415,-0.378754,0.224807,lowlight,lowcontrast,subset_1
CubeSat - 1 RU Generic,46,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0046.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0046.png,0.858101,0.265984,-0.380528,0.219347,lowlight,lowcontrast,subset_1
CubeSat - 1 RU Generic,47,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0047.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0047.png,0.859476,0.263517,-0.382288,0.213812,lowlight,lowcontrast,subset_1
CubeSat - 1 RU Generic,48,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0048.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0048.png,0.860898,0.26102,-0.383915,0.208166,lowlight,lowcontrast,subset_1
CubeSat - 1 RU Generic,50,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0050.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0050.png,0.863534,0.255909,-0.387422,0.196784,lowlight,lowcontrast,subset_1
CubeSat - 1 RU Generic,51,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_VisibleBatch250\images\0051.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0051.png,0.864826,0.253309,-0.389139,0.191004,backlit,hotspot,subset_2
