frame_idx,difficulty_reason,image_name,image_path,timestamp_iso,sat_x_km,sat_y_km,sat_z_km,quat_w,quat_x,quat_y,quat_z,cam_lens_mm,cam_type,cam_sensor_width_mm,cam_sensor_height_mm
222,normal_ref,0222.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0222.png,2025-01-01T01:14:33.253012,-44.920349,-30.024546,1742.456543,0.071949,-0.423874,-0.235345,-0.871646,50.00,PERSP,36.00,24.00
223,normal_ref,0223.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0223.png,2025-01-01T01:14:53.493976,-44.998764,-29.912949,1742.448120,0.070898,-0.424232,-0.234806,-0.871703,50.00,PERSP,36.00,24.00
224,normal_ref,0224.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0224.png,2025-01-01T01:15:13.734940,-45.067684,-29.806028,1742.448730,0.069852,-0.424485,-0.234308,-0.871799,50.00,PERSP,36.00,24.00
225,normal_ref,0225.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0225.png,2025-01-01T01:15:33.975904,-45.136604,-29.703060,1742.436401,0.068853,-0.424747,-0.233823,-0.871881,50.00,PERSP,36.00,24.00
226,normal_ref,0226.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0226.png,2025-01-01T01:15:54.216867,-45.201164,-29.603947,1742.417725,0.067897,-0.425005,-0.233357,-0.871955,50.00,PERSP,36.00,24.00
227,normal_ref,0227.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0227.png,2025-01-01T01:16:14.457831,-45.264008,-29.508774,1742.407104,0.066989,-0.425270,-0.232905,-0.872016,50.00,PERSP,36.00,24.00
228,normal_ref,0228.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0228.png,2025-01-01T01:16:34.698795,-45.318127,-29.418598,1742.395386,0.066088,-0.425430,-0.232496,-0.872117,50.00,PERSP,36.00,24.00
229,normal_ref,0229.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0229.png,2025-01-01T01:16:54.939759,-45.370529,-29.332457,1742.394043,0.065243,-0.425618,-0.232097,-0.872195,50.00,PERSP,36.00,24.00
230,normal_ref,0230.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0230.png,2025-01-01T01:17:15.180723,-45.426823,-29.249992,1742.380005,0.064464,-0.425857,-0.231705,-0.872240,50.00,PERSP,36.00,24.00
231,normal_ref,0231.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0231.png,2025-01-01T01:17:35.421687,-45.477047,-29.172050,1742.381104,0.063720,-0.426065,-0.231338,-0.872291,50.00,PERSP,36.00,24.00
232,normal_ref,0232.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0232.png,2025-01-01T01:17:55.662651,-45.526981,-29.098156,1742.375610,0.063030,-0.426286,-0.230986,-0.872326,50.00,PERSP,36.00,24.00
233,normal_ref,0233.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0233.png,2025-01-01T01:18:15.903614,-45.574829,-29.028650,1742.373535,0.062389,-0.426513,-0.230652,-0.872350,50.00,PERSP,36.00,24.00
234,normal_ref,0234.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0234.png,2025-01-01T01:18:36.144578,-45.611000,-28.964943,1742.371460,0.061747,-0.426605,-0.230367,-0.872426,50.00,PERSP,36.00,24.00
235,normal_ref,0235.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0235.png,2025-01-01T01:18:56.385542,-45.651299,-28.904749,1742.369385,0.061190,-0.426797,-0.230078,-0.872448,50.00,PERSP,36.00,24.00
236,normal_ref,0236.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0236.png,2025-01-01T01:19:16.626506,-45.680824,-28.850636,1742.371216,0.060628,-0.426842,-0.229841,-0.872527,50.00,PERSP,36.00,24.00
237,normal_ref,0237.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0237.png,2025-01-01T01:19:36.867470,-45.723213,-28.798349,1742.362549,0.060207,-0.427133,-0.229567,-0.872486,50.00,PERSP,36.00,24.00
238,normal_ref,0238.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0238.png,2025-01-01T01:19:57.108434,-45.752071,-28.752781,1742.366333,0.059764,-0.427230,-0.229357,-0.872524,50.00,PERSP,36.00,24.00
239,normal_ref,0239.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0239.png,2025-01-01T01:20:17.349398,-45.779060,-28.711344,1742.367432,0.059381,-0.427355,-0.229161,-0.872540,50.00,PERSP,36.00,24.00
240,normal_ref,0240.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0240.png,2025-01-01T01:20:37.590361,-45.791615,-28.676542,1742.372070,0.058985,-0.427313,-0.229023,-0.872624,50.00,PERSP,36.00,24.00
241,normal_ref,0241.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0241.png,2025-01-01T01:20:57.831325,-45.767643,-28.653255,1742.624756,0.058490,-0.426830,-0.229016,-0.872896,50.00,PERSP,36.00,24.00
242,normal_ref,0242.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0242.png,2025-01-01T01:21:18.072289,-45.673798,-28.646486,1743.241211,0.057744,-0.425496,-0.229239,-0.873538,50.00,PERSP,36.00,24.00
243,normal_ref,0243.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0243.png,2025-01-01T01:21:38.313253,-45.468643,-28.661608,1744.055176,0.056537,-0.422775,-0.229811,-0.874787,50.00,PERSP,36.00,24.00
244,normal_ref,0244.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0244.png,2025-01-01T01:21:58.554217,-45.186020,-28.692844,1744.929443,0.055024,-0.419109,-0.230619,-0.876433,50.00,PERSP,36.00,24.00
245,normal_ref,0245.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0245.png,2025-01-01T01:22:18.795181,-44.831623,-28.738462,1745.729248,0.053225,-0.414575,-0.231635,-0.878430,50.00,PERSP,36.00,24.00
246,normal_ref,0246.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0246.png,2025-01-01T01:22:39.036145,-44.377724,-28.802019,1746.432983,0.051018,-0.408861,-0.232924,-0.880895,50.00,PERSP,36.00,24.00
247,normal_ref,0247.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0247.png,2025-01-01T01:22:59.277108,-43.819828,-28.883936,1746.990234,0.048394,-0.401951,-0.234476,-0.883807,50.00,PERSP,36.00,24.00
248,normal_ref,0248.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0248.png,2025-01-01T01:23:19.518072,-43.175442,-28.980936,1747.369019,0.045441,-0.394094,-0.236222,-0.887031,50.00,PERSP,36.00,24.00
249,normal_ref,0249.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0249.png,2025-01-01T01:23:39.759036,-42.419151,-29.096907,1747.631104,0.042066,-0.385033,-0.238209,-0.890638,50.00,PERSP,36.00,24.00
250,normal_ref,0250.png,D:\BaiduNetdiskDownload\fire\Clementine_IRBatch250\images\0250.png,2025-01-01T01:24:00,-41.199791,-29.286816,1747.831787,0.036782,-0.370735,-0.241278,-0.896096,50.00,PERSP,36.00,24.00
