frame_idx,difficulty_reason,image_name,image_path,timestamp_iso,sat_x_km,sat_y_km,sat_z_km,quat_w,quat_x,quat_y,quat_z,cam_lens_mm,cam_type,cam_sensor_width_mm,cam_sensor_height_mm
212,normal_ref,0212.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0212.png,2025-01-01T01:11:10.843373,24.942190,47.932358,1742.452515,0.826458,0.333222,-0.352220,0.286132,50.00,PERSP,36.00,24.00
213,normal_ref,0213.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0213.png,2025-01-01T01:11:31.084337,24.484383,48.168365,1742.450684,0.825076,0.334899,-0.350641,0.290075,50.00,PERSP,36.00,24.00
214,normal_ref,0214.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0214.png,2025-01-01T01:11:51.325301,24.041225,48.394314,1742.433350,0.823700,0.336520,-0.349133,0.293902,50.00,PERSP,36.00,24.00
215,normal_ref,0215.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0215.png,2025-01-01T01:12:11.566265,23.604300,48.607822,1742.442505,0.822388,0.338082,-0.347591,0.297588,50.00,PERSP,36.00,24.00
216,normal_ref,0216.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0216.png,2025-01-01T01:12:31.807229,23.176519,48.808800,1742.460083,0.821118,0.339586,-0.346062,0.301144,50.00,PERSP,36.00,24.00
217,normal_ref,0217.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0217.png,2025-01-01T01:12:52.048193,22.768522,49.003609,1742.473267,0.819821,0.341038,-0.344681,0.304599,50.00,PERSP,36.00,24.00
218,normal_ref,0218.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0218.png,2025-01-01T01:13:12.289157,22.364288,49.183128,1742.468262,0.818629,0.342427,-0.343202,0.307900,50.00,PERSP,36.00,24.00
219,normal_ref,0219.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0219.png,2025-01-01T01:13:32.530120,21.983408,49.358379,1742.449707,0.817390,0.343769,-0.341918,0.311110,50.00,PERSP,36.00,24.00
220,normal_ref,0220.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0220.png,2025-01-01T01:13:52.771084,21.608414,49.521194,1742.460693,0.816235,0.345051,-0.340580,0.314174,50.00,PERSP,36.00,24.00
221,normal_ref,0221.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0221.png,2025-01-01T01:14:13.012048,21.256203,49.678738,1742.452759,0.815047,0.346287,-0.339416,0.317144,50.00,PERSP,36.00,24.00
222,normal_ref,0222.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0222.png,2025-01-01T01:14:33.253012,20.904524,49.822472,1742.455933,0.813986,0.347457,-0.338127,0.319955,50.00,PERSP,36.00,24.00
223,normal_ref,0223.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0223.png,2025-01-01T01:14:53.493976,20.577227,49.963024,1742.448486,0.812880,0.348586,-0.337038,0.322676,50.00,PERSP,36.00,24.00
224,normal_ref,0224.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0224.png,2025-01-01T01:15:13.734940,20.256935,50.092468,1742.449341,0.811863,0.349655,-0.335900,0.325256,50.00,PERSP,36.00,24.00
225,normal_ref,0225.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0225.png,2025-01-01T01:15:33.975904,19.951412,50.214031,1742.436768,0.810873,0.350673,-0.334831,0.327721,50.00,PERSP,36.00,24.00
226,normal_ref,0226.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0226.png,2025-01-01T01:15:54.216867,19.660721,50.328712,1742.417725,0.809921,0.351641,-0.333815,0.330067,50.00,PERSP,36.00,24.00
227,normal_ref,0227.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0227.png,2025-01-01T01:16:14.457831,19.385597,50.436989,1742.406738,0.808998,0.352560,-0.332868,0.332298,50.00,PERSP,36.00,24.00
228,normal_ref,0228.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0228.png,2025-01-01T01:16:34.698795,19.116457,50.534630,1742.395996,0.808169,0.353420,-0.331873,0.334391,50.00,PERSP,36.00,24.00
229,normal_ref,0229.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0229.png,2025-01-01T01:16:54.939759,18.865257,50.627048,1742.394043,0.807361,0.354233,-0.330966,0.336375,50.00,PERSP,36.00,24.00
230,normal_ref,0230.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0230.png,2025-01-01T01:17:15.180723,18.632002,50.714958,1742.380127,0.806562,0.355004,-0.330172,0.338255,50.00,PERSP,36.00,24.00
231,normal_ref,0231.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0231.png,2025-01-01T01:17:35.421687,18.410898,50.796436,1742.380737,0.805817,0.355724,-0.329407,0.340015,50.00,PERSP,36.00,24.00
232,normal_ref,0232.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0232.png,2025-01-01T01:17:55.662651,18.205647,50.872456,1742.375488,0.805103,0.356399,-0.328716,0.341665,50.00,PERSP,36.00,24.00
233,normal_ref,0233.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0233.png,2025-01-01T01:18:15.903614,18.016441,50.943184,1742.373291,0.804424,0.357028,-0.328093,0.343204,50.00,PERSP,36.00,24.00
234,normal_ref,0234.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0234.png,2025-01-01T01:18:36.144578,17.831745,51.003159,1742.371582,0.803858,0.357597,-0.327392,0.344604,50.00,PERSP,36.00,24.00
235,normal_ref,0235.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0235.png,2025-01-01T01:18:56.385542,17.669216,51.062397,1742.369507,0.803276,0.358131,-0.326854,0.345914,50.00,PERSP,36.00,24.00
236,normal_ref,0236.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0236.png,2025-01-01T01:19:16.626506,17.511967,51.110897,1742.371094,0.802815,0.358604,-0.326228,0.347084,50.00,PERSP,36.00,24.00
237,normal_ref,0237.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0237.png,2025-01-01T01:19:36.867470,17.385691,51.163918,1742.362305,0.802258,0.359060,-0.325913,0.348194,50.00,PERSP,36.00,24.00
238,normal_ref,0238.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0238.png,2025-01-01T01:19:57.108434,17.262049,51.205276,1742.366333,0.801848,0.359450,-0.325463,0.349156,50.00,PERSP,36.00,24.00
239,normal_ref,0239.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0239.png,2025-01-01T01:20:17.349398,17.153313,51.243202,1742.367310,0.801463,0.359800,-0.325102,0.350015,50.00,PERSP,36.00,24.00
240,normal_ref,0240.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0240.png,2025-01-01T01:20:37.590361,17.049738,51.269493,1742.371826,0.801210,0.360086,-0.324632,0.350734,50.00,PERSP,36.00,24.00
241,normal_ref,0241.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0241.png,2025-01-01T01:20:57.831325,16.934843,51.271748,1742.624756,0.801254,0.360267,-0.323790,0.351227,50.00,PERSP,36.00,24.00
242,normal_ref,0242.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0242.png,2025-01-01T01:21:18.072289,16.782190,51.235119,1743.241455,0.801821,0.360290,-0.322161,0.351406,50.00,PERSP,36.00,24.00
243,normal_ref,0243.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0243.png,2025-01-01T01:21:38.313253,16.552740,51.136490,1744.055420,0.803190,0.360100,-0.319186,0.351191,50.00,PERSP,36.00,24.00
244,normal_ref,0244.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0244.png,2025-01-01T01:21:58.554217,16.270355,50.994122,1744.929443,0.805096,0.359752,-0.315303,0.350690,50.00,PERSP,36.00,24.00
245,normal_ref,0245.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0245.png,2025-01-01T01:22:18.795181,15.935958,50.812260,1745.729248,0.807474,0.359261,-0.310579,0.349939,50.00,PERSP,36.00,24.00
246,normal_ref,0246.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0246.png,2025-01-01T01:22:39.036145,15.523865,50.576511,1746.432983,0.810469,0.358587,-0.304690,0.348884,50.00,PERSP,36.00,24.00
247,normal_ref,0247.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0247.png,2025-01-01T01:22:59.277108,15.029839,50.284996,1746.989990,0.814052,0.357728,-0.297615,0.347528,50.00,PERSP,36.00,24.00
248,normal_ref,0248.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0248.png,2025-01-01T01:23:19.518072,14.463992,49.947407,1747.369019,0.818059,0.356710,-0.289602,0.345930,50.00,PERSP,36.00,24.00
249,normal_ref,0249.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0249.png,2025-01-01T01:23:39.759036,13.805478,49.552155,1747.630859,0.822587,0.355493,-0.280390,0.344030,50.00,PERSP,36.00,24.00
250,normal_ref,0250.png,D:\BaiduNetdiskDownload\fire\CubeSat - 1 RU Generic_IRBatch250\images\0250.png,2025-01-01T01:24:00,12.747283,48.914963,1747.831787,0.829515,0.353494,-0.265897,0.340948,50.00,PERSP,36.00,24.00
